"function_name","source_title","source_url","applies_to_raw","source_capture_utc","evidence_type","probe_status","note"
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FILTERXML","FILTERXML function - Microsoft Support","https://support.microsoft.com/en-us/office/filterxml-function-4df72efc-11ec-4951-86f5-c1374812f5b7","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FIXED","FIXED function - Microsoft Support","https://support.microsoft.com/en-us/office/fixed-function-ffd5723c-324c-45e9-8b96-e41be2a8274a","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"FORMULATEXT","FORMULATEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/formulatext-function-0a786771-54fd-4ae2-96ee-09cda35439c8","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"GROUPBY","GROUPBY function - Microsoft Support","https://support.microsoft.com/en-us/office/groupby-function-5e08ae8c-6800-4b72-b623-c41773611505","Excel for Microsoft 365","2026-02-28T11:45:00Z","source_only","pending",""
"GROUPBY","GROUPBY function - Microsoft Support","https://support.microsoft.com/en-us/office/groupby-function-5e08ae8c-6800-4b72-b623-c41773611505","Microsoft Office","2026-02-28T11:45:00Z","source_only","pending",""
"GROUPBY","GROUPBY function - Microsoft Support","https://support.microsoft.com/en-us/office/groupby-function-5e08ae8c-6800-4b72-b623-c41773611505","Microsoft365.com","2026-02-28T11:45:00Z","source_only","pending",""
"HSTACK","HSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/hstack-function-98c4ab76-10fe-4b4f-8d5f-af1c125fe8c2","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"HSTACK","HSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/hstack-function-98c4ab76-10fe-4b4f-8d5f-af1c125fe8c2","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"HSTACK","HSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/hstack-function-98c4ab76-10fe-4b4f-8d5f-af1c125fe8c2","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"HSTACK","HSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/hstack-function-98c4ab76-10fe-4b4f-8d5f-af1c125fe8c2","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"HSTACK","HSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/hstack-function-98c4ab76-10fe-4b4f-8d5f-af1c125fe8c2","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDEX","INDEX function - Microsoft Support","https://support.microsoft.com/en-us/office/index-function-a5dcf0dd-996d-40a4-a822-b56b061328bd","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INDIRECT","INDIRECT function - Microsoft Support","https://support.microsoft.com/en-us/office/indirect-function-474b3a3a-8a26-4f44-b491-92b6306fa261","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"INFO","INFO function - Microsoft Support","https://support.microsoft.com/en-us/office/info-function-725f259a-0e4b-49b3-8b52-58815c69acae","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ISOMITTED","ISOMITTED function - Microsoft Support","https://support.microsoft.com/en-us/office/isomitted-function-831d6fbc-0f07-40c4-9c5b-9c73fd1d60c1","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ISOMITTED","ISOMITTED function - Microsoft Support","https://support.microsoft.com/en-us/office/isomitted-function-831d6fbc-0f07-40c4-9c5b-9c73fd1d60c1","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ISOMITTED","ISOMITTED function - Microsoft Support","https://support.microsoft.com/en-us/office/isomitted-function-831d6fbc-0f07-40c4-9c5b-9c73fd1d60c1","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ISOMITTED","ISOMITTED function - Microsoft Support","https://support.microsoft.com/en-us/office/isomitted-function-831d6fbc-0f07-40c4-9c5b-9c73fd1d60c1","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"ISOMITTED","ISOMITTED function - Microsoft Support","https://support.microsoft.com/en-us/office/isomitted-function-831d6fbc-0f07-40c4-9c5b-9c73fd1d60c1","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LAMBDA","LAMBDA function - Microsoft Support","https://support.microsoft.com/en-us/office/lambda-function-bd212d27-1cd1-4321-a34a-ccbf254b8b67","Excel 2024","2026-02-28T11:45:00Z","source_only","pending",""
"LAMBDA","LAMBDA function - Microsoft Support","https://support.microsoft.com/en-us/office/lambda-function-bd212d27-1cd1-4321-a34a-ccbf254b8b67","Excel 2024 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"LAMBDA","LAMBDA function - Microsoft Support","https://support.microsoft.com/en-us/office/lambda-function-bd212d27-1cd1-4321-a34a-ccbf254b8b67","Excel for Microsoft 365","2026-02-28T11:45:00Z","source_only","pending",""
"LAMBDA","LAMBDA function - Microsoft Support","https://support.microsoft.com/en-us/office/lambda-function-bd212d27-1cd1-4321-a34a-ccbf254b8b67","Excel for Microsoft 365 for Mac","2026-02-28T11:45:00Z","source_only","pending",""
"LAMBDA","LAMBDA function - Microsoft Support","https://support.microsoft.com/en-us/office/lambda-function-bd212d27-1cd1-4321-a34a-ccbf254b8b67","Excel for the web","2026-02-28T11:45:00Z","source_only","pending",""
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"LET","LET function - Microsoft Support","https://support.microsoft.com/en-us/office/let-function-34842dd8-b92b-4d3f-b325-b8b8f9908999","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAKEARRAY","MAKEARRAY function - Microsoft Support","https://support.microsoft.com/en-us/office/makearray-function-b80da5ad-b338-4149-a523-5b221da09097","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAKEARRAY","MAKEARRAY function - Microsoft Support","https://support.microsoft.com/en-us/office/makearray-function-b80da5ad-b338-4149-a523-5b221da09097","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAKEARRAY","MAKEARRAY function - Microsoft Support","https://support.microsoft.com/en-us/office/makearray-function-b80da5ad-b338-4149-a523-5b221da09097","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAKEARRAY","MAKEARRAY function - Microsoft Support","https://support.microsoft.com/en-us/office/makearray-function-b80da5ad-b338-4149-a523-5b221da09097","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAP","MAP function - Microsoft Support","https://support.microsoft.com/en-us/office/map-function-48006093-f97c-47c1-bfcc-749263bb1f01","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAP","MAP function - Microsoft Support","https://support.microsoft.com/en-us/office/map-function-48006093-f97c-47c1-bfcc-749263bb1f01","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAP","MAP function - Microsoft Support","https://support.microsoft.com/en-us/office/map-function-48006093-f97c-47c1-bfcc-749263bb1f01","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAP","MAP function - Microsoft Support","https://support.microsoft.com/en-us/office/map-function-48006093-f97c-47c1-bfcc-749263bb1f01","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"MAP","MAP function - Microsoft Support","https://support.microsoft.com/en-us/office/map-function-48006093-f97c-47c1-bfcc-749263bb1f01","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"N","N function - Microsoft Support","https://support.microsoft.com/en-us/office/n-function-a624cad1-3635-4208-b54a-29733d1278c9","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"NOW","NOW function - Microsoft Support","https://support.microsoft.com/en-us/office/now-function-3337fd29-145a-4347-b2e6-20c904739c46","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
